order,family,genus,species,species_link0
Cypriniformes,Cyprinidae,Barbodes,binotatus,/species/detail.html?genus=Barbodes&species=binotatus
Cypriniformes,Cyprinidae,Barbodes,lateristriga,/species/detail.html?genus=Barbodes&species=lateristriga
Cypriniformes,Cyprinidae,Barbodes,semifasciolatus,/species/detail.html?genus=Barbodes&species=semifasciolatus
Cypriniformes,Cyprinidae,Barboides,gracilis,/species/detail.html?genus=Barboides&species=gracilis
Cypriniformes,Cyprinidae,Barbonymus,altus,/species/detail.html?genus=Barbonymus&species=altus
Cypriniformes,Cyprinidae,Barbonymus,gonionotus,/species/detail.html?genus=Barbonymus&species=gonionotus
Cypriniformes,Cyprinidae,Barbonymus,schwanefeldii,/species/detail.html?genus=Barbonymus&species=schwanefeldii
Cypriniformes,Cyprinidae,Barbus,barbus,/species/detail.html?genus=Barbus&species=barbus
Cypriniformes,Cyprinidae,Bengana,rendahli,/species/detail.html?genus=Bengana&species=rendahli
Cypriniformes,Cyprinidae,Caecobarbus,geertsii,/species/detail.html?genus=Caecobarbus&species=geertsii
Cypriniformes,Cyprinidae,Capoeta,aculeata,/species/detail.html?genus=Capoeta&species=aculeata
Cypriniformes,Cyprinidae,Capoeta,damascina,/species/detail.html?genus=Capoeta&species=damascina
Cypriniformes,Cyprinidae,Carassioides,acuminatus,/species/detail.html?genus=Carassioides&species=acuminatus
Cypriniformes,Cyprinidae,Carassius,auratus auratus,/species/detail.html?genus=Carassius&species=auratus%20auratus
Cypriniformes,Cyprinidae,Carassius,auratus ssp. 'Pingxiang',/species/detail.html?genus=Carassius&species=auratus%20ssp.%20%27Pingxiang%27
Cypriniformes,Cyprinidae,Carassius,auratus x Megalobrama amblycephala x Carassius cuvieri,/species/detail.html?genus=Carassius&species=auratus%20x%20Megalobrama%20amblycephala%20x%20Carassius%20cuvieri
Cypriniformes,Cyprinidae,Carassius,carassius,/species/detail.html?genus=Carassius&species=carassius
Cypriniformes,Cyprinidae,Carassius,cuvieri,/species/detail.html?genus=Carassius&species=cuvieri
Cypriniformes,Cyprinidae,Carassius,gibelio,/species/detail.html?genus=Carassius&species=gibelio
Cypriniformes,Cyprinidae,Carassius,langsdorfii,/species/detail.html?genus=Carassius&species=langsdorfii
Cypriniformes,Cyprinidae,Catlocarpio,siamensis,/species/detail.html?genus=Catlocarpio&species=siamensis
Cypriniformes,Cyprinidae,Chagunius,chagunio,/species/detail.html?genus=Chagunius&species=chagunio
Cypriniformes,Cyprinidae,Chuanchia,labiosa,/species/detail.html?genus=Chuanchia&species=labiosa
Cypriniformes,Cyprinidae,Cirrhinus,cirrhosus,/species/detail.html?genus=Cirrhinus&species=cirrhosus
Cypriniformes,Cyprinidae,Cirrhinus,microlepis,/species/detail.html?genus=Cirrhinus&species=microlepis
Cypriniformes,Cyprinidae,Cirrhinus,molitorella,/species/detail.html?genus=Cirrhinus&species=molitorella
Cypriniformes,Cyprinidae,Cirrhinus,mrigala,/species/detail.html?genus=Cirrhinus&species=mrigala
Cypriniformes,Cyprinidae,Cirrhinus,reba,/species/detail.html?genus=Cirrhinus&species=reba
Cypriniformes,Cyprinidae,Clypeobarbus,pleuropholis,/species/detail.html?genus=Clypeobarbus&species=pleuropholis
Cypriniformes,Cyprinidae,Cosmochilus,harmandi,/species/detail.html?genus=Cosmochilus&species=harmandi
Cypriniformes,Cyprinidae,Crossocheilus,atrilimes,/species/detail.html?genus=Crossocheilus&species=atrilimes
Cypriniformes,Cyprinidae,Crossocheilus,langei,/species/detail.html?genus=Crossocheilus&species=langei
Cypriniformes,Cyprinidae,Crossocheilus,reticulatus,/species/detail.html?genus=Crossocheilus&species=reticulatus
Cypriniformes,Cyprinidae,Crossocheilus,siamensis,/species/detail.html?genus=Crossocheilus&species=siamensis
Cypriniformes,Cyprinidae,Cyclocheilichthys,apogon,/species/detail.html?genus=Cyclocheilichthys&species=apogon
Cypriniformes,Cyprinidae,Cyclocheilichthys,enoplos,/species/detail.html?genus=Cyclocheilichthys&species=enoplos
Cypriniformes,Cyprinidae,Cyclocheilichthys,heteronema,/species/detail.html?genus=Cyclocheilichthys&species=heteronema
Cypriniformes,Cyprinidae,Cyclocheilichthys,janthochir,/species/detail.html?genus=Cyclocheilichthys&species=janthochir
Cypriniformes,Cyprinidae,Cyprinion,semiplotum,/species/detail.html?genus=Cyprinion&species=semiplotum
Cypriniformes,Cyprinidae,Cyprinus,acutidorsalis,/species/detail.html?genus=Cyprinus&species=acutidorsalis
Cypriniformes,Cyprinidae,Cyprinus,carpio,/species/detail.html?genus=Cyprinus&species=carpio
Cypriniformes,Cyprinidae,Cyprinus,carpio 'color',/species/detail.html?genus=Cyprinus&species=carpio%20%27color%27
Cypriniformes,Cyprinidae,Cyprinus,carpio 'wuyuanensis',/species/detail.html?genus=Cyprinus&species=carpio%20%27wuyuanensis%27
Cypriniformes,Cyprinidae,Cyprinus,carpio 'xingguonensis',/species/detail.html?genus=Cyprinus&species=carpio%20%27xingguonensis%27
Cypriniformes,Cyprinidae,Cyprinus,carpio carpio,/species/detail.html?genus=Cyprinus&species=carpio%20carpio
Cypriniformes,Cyprinidae,Cyprinus,carpio haematopterus,/species/detail.html?genus=Cyprinus&species=carpio%20haematopterus
Cypriniformes,Cyprinidae,Cyprinus,megalophthalmus,/species/detail.html?genus=Cyprinus&species=megalophthalmus
Cypriniformes,Cyprinidae,Cyprinus,multitaeniata,/species/detail.html?genus=Cyprinus&species=multitaeniata
Cypriniformes,Cyprinidae,Dawkinsia,tambraparniei,/species/detail.html?genus=Dawkinsia&species=tambraparniei
Cypriniformes,Cyprinidae,Diptychus,maculatus,/species/detail.html?genus=Diptychus&species=maculatus
Cypriniformes,Cyprinidae,Discherodontus,ashmeadi,/species/detail.html?genus=Discherodontus&species=ashmeadi
Cypriniformes,Cyprinidae,Discherodontus,schroederi,/species/detail.html?genus=Discherodontus&species=schroederi
Cypriniformes,Cyprinidae,Discocheilus,wui,/species/detail.html?genus=Discocheilus&species=wui
Cypriniformes,Cyprinidae,Discogobio,laticeps,/species/detail.html?genus=Discogobio&species=laticeps
Cypriniformes,Cyprinidae,Discogobio,longibarbatus,/species/detail.html?genus=Discogobio&species=longibarbatus
Cypriniformes,Cyprinidae,Discogobio,macrophysallidos,/species/detail.html?genus=Discogobio&species=macrophysallidos
Cypriniformes,Cyprinidae,Discogobio,tetrabarbatus,/species/detail.html?genus=Discogobio&species=tetrabarbatus
Cypriniformes,Cyprinidae,Discogobio,yunnanensis,/species/detail.html?genus=Discogobio&species=yunnanensis
Cypriniformes,Cyprinidae,Discolabeo,wuluoheensis,/species/detail.html?genus=Discolabeo&species=wuluoheensis
Cypriniformes,Cyprinidae,Enteromius,eburneensis,/species/detail.html?genus=Enteromius&species=eburneensis
Cypriniformes,Cyprinidae,Enteromius,fasciolatus,/species/detail.html?genus=Enteromius&species=fasciolatus
Cypriniformes,Cyprinidae,Enteromius,hulstaerti,/species/detail.html?genus=Enteromius&species=hulstaerti
Cypriniformes,Cyprinidae,Enteromius,pobeguini,/species/detail.html?genus=Enteromius&species=pobeguini
Cypriniformes,Cyprinidae,Enteromius,trimaculatus,/species/detail.html?genus=Enteromius&species=trimaculatus
Cypriniformes,Cyprinidae,Epalzeorhynchos,bicolor,/species/detail.html?genus=Epalzeorhynchos&species=bicolor
Cypriniformes,Cyprinidae,Epalzeorhynchos,frenatus,/species/detail.html?genus=Epalzeorhynchos&species=frenatus
Cypriniformes,Cyprinidae,Folifer,brevifilis,/species/detail.html?genus=Folifer&species=brevifilis
Cypriniformes,Cyprinidae,Garra,congoensis,/species/detail.html?genus=Garra&species=congoensis
Cypriniformes,Cyprinidae,Garra,flavatra,/species/detail.html?genus=Garra&species=flavatra
Cypriniformes,Cyprinidae,Garra,kempi,/species/detail.html?genus=Garra&species=kempi
Cypriniformes,Cyprinidae,Garra,orientalis,/species/detail.html?genus=Garra&species=orientalis
Cypriniformes,Cyprinidae,Garra,poecilura,/species/detail.html?genus=Garra&species=poecilura
Cypriniformes,Cyprinidae,Garra,qiaojiensis,/species/detail.html?genus=Garra&species=qiaojiensis
Cypriniformes,Cyprinidae,Garra,rufa,/species/detail.html?genus=Garra&species=rufa
Cypriniformes,Cyprinidae,Garra,salweenica,/species/detail.html?genus=Garra&species=salweenica
Cypriniformes,Cyprinidae,Garra,spilota,/species/detail.html?genus=Garra&species=spilota
Cypriniformes,Cyprinidae,Garra,tibetana,/species/detail.html?genus=Garra&species=tibetana
Cypriniformes,Cyprinidae,Gymnocypris,dobula,/species/detail.html?genus=Gymnocypris&species=dobula
Cypriniformes,Cyprinidae,Gymnocypris,eckloni,/species/detail.html?genus=Gymnocypris&species=eckloni
Cypriniformes,Cyprinidae,Gymnocypris,firmispinatus,/species/detail.html?genus=Gymnocypris&species=firmispinatus
Cypriniformes,Cyprinidae,Gymnocypris,namensis,/species/detail.html?genus=Gymnocypris&species=namensis
Cypriniformes,Cyprinidae,Gymnocypris,potanini,/species/detail.html?genus=Gymnocypris&species=potanini
Cypriniformes,Cyprinidae,Gymnocypris,przewalskii,/species/detail.html?genus=Gymnocypris&species=przewalskii
Cypriniformes,Cyprinidae,Gymnocypris,przewalskii ganzihonensis,/species/detail.html?genus=Gymnocypris&species=przewalskii%20ganzihonensis
Cypriniformes,Cyprinidae,Gymnocypris,scleracanthus,/species/detail.html?genus=Gymnocypris&species=scleracanthus
Cypriniformes,Cyprinidae,Gymnocypris,waddellii,/species/detail.html?genus=Gymnocypris&species=waddellii
Cypriniformes,Cyprinidae,Gymnodiptychus,dybowskii,/species/detail.html?genus=Gymnodiptychus&species=dybowskii
Cypriniformes,Cyprinidae,Gymnodiptychus,pachycheilus,/species/detail.html?genus=Gymnodiptychus&species=pachycheilus
Cypriniformes,Cyprinidae,Gymnodiptychus,pachycheilus weiheensis,/species/detail.html?genus=Gymnodiptychus&species=pachycheilus%20weiheensis
Cypriniformes,Cyprinidae,Hampala,macrolepidota,/species/detail.html?genus=Hampala&species=macrolepidota
Cypriniformes,Cyprinidae,Henicorhynchus,lineatus,/species/detail.html?genus=Henicorhynchus&species=lineatus
Cypriniformes,Cyprinidae,Henicorhynchus,siamensis,/species/detail.html?genus=Henicorhynchus&species=siamensis
Cypriniformes,Cyprinidae,Herzensteinia,microcephalus,/species/detail.html?genus=Herzensteinia&species=microcephalus
Cypriniformes,Cyprinidae,Hypselobarbus,jerdoni,/species/detail.html?genus=Hypselobarbus&species=jerdoni
Cypriniformes,Cyprinidae,Hypselobarbus,pulchellus,/species/detail.html?genus=Hypselobarbus&species=pulchellus
Cypriniformes,Cyprinidae,Hypselobarbus,thomassi,/species/detail.html?genus=Hypselobarbus&species=thomassi
Cypriniformes,Cyprinidae,Hypsibarbus,salweenensis,/species/detail.html?genus=Hypsibarbus&species=salweenensis
Cypriniformes,Cyprinidae,Hypsibarbus,vernayi,/species/detail.html?genus=Hypsibarbus&species=vernayi
Cypriniformes,Cyprinidae,Incisilabeo,behri,/species/detail.html?genus=Incisilabeo&species=behri
Cypriniformes,Cyprinidae,Labeo,altivelis,/species/detail.html?genus=Labeo&species=altivelis
Cypriniformes,Cyprinidae,Labeo,angra,/species/detail.html?genus=Labeo&species=angra
Cypriniformes,Cyprinidae,Labeo,bata,/species/detail.html?genus=Labeo&species=bata
Cypriniformes,Cyprinidae,Labeo,batesii,/species/detail.html?genus=Labeo&species=batesii
Cypriniformes,Cyprinidae,Labeo,boggut,/species/detail.html?genus=Labeo&species=boggut
Cypriniformes,Cyprinidae,Labeo,calbasu,/species/detail.html?genus=Labeo&species=calbasu
Cypriniformes,Cyprinidae,Labeo,catla,/species/detail.html?genus=Labeo&species=catla
Cypriniformes,Cyprinidae,Labeo,chrysophekadion,/species/detail.html?genus=Labeo&species=chrysophekadion
Cypriniformes,Cyprinidae,Labeo,coubie,/species/detail.html?genus=Labeo&species=coubie
Cypriniformes,Cyprinidae,Labeo,cyclorhynchus,/species/detail.html?genus=Labeo&species=cyclorhynchus
Cypriniformes,Cyprinidae,Labeo,cylindricus,/species/detail.html?genus=Labeo&species=cylindricus
Cypriniformes,Cyprinidae,Labeo,dussumieri,/species/detail.html?genus=Labeo&species=dussumieri
Cypriniformes,Cyprinidae,Labeo,fimbriatus,/species/detail.html?genus=Labeo&species=fimbriatus
Cypriniformes,Cyprinidae,Labeo,gonius,/species/detail.html?genus=Labeo&species=gonius
Cypriniformes,Cyprinidae,Labeo,lineatus,/species/detail.html?genus=Labeo&species=lineatus
Cypriniformes,Cyprinidae,Labeo,nasus,/species/detail.html?genus=Labeo&species=nasus
Cypriniformes,Cyprinidae,Labeo,pangusia,/species/detail.html?genus=Labeo&species=pangusia
